id,questionId,topicId
4004,1409,31
4005,1409,38
4006,1420,18
4007,1211,34
4008,1211,2
4009,1211,64
4010,1211,20
4011,1221,1
4012,1222,1
4013,1222,62
4014,1224,38
4015,1224,1
4016,1224,23
4017,1411,36
4018,1411,37
4019,1212,24
4020,1413,38
4021,1413,46
4022,1413,5
4023,1413,1
4024,1414,11
4025,1414,38
4026,1414,1
4027,1425,18
4028,1421,37
4029,1421,1
4030,1422,62
4031,1422,29
4032,1422,1
4033,1422,31
4034,1423,60
4035,1423,64
4036,1423,31
4037,1424,11
4038,1424,28
4039,1424,1
4040,1231,1
4041,1232,5
4042,1232,1
4043,1232,62
4044,1234,38
4045,1234,1
4046,1234,23
4047,1254,11
4048,1254,19
4049,1254,69
4050,1254,7
4051,1438,18
4052,1426,37
4053,1426,1
4054,1427,62
4055,1427,6
4056,1427,19
4057,1427,69
4058,1427,7
4059,1428,11
4060,1428,19
4061,1428,1
4062,1429,2
4063,1429,37
4064,1429,64
4065,1429,1
4066,1439,18
4067,1434,64
4068,1435,46
4069,1435,8
4070,1435,1
4071,1436,1
4072,1436,62
4073,1436,11
4074,1436,31
4075,1436,28
4076,1437,64
4077,1437,23
4078,1241,1
4079,1242,38
4080,1242,46
4081,1242,1
4082,1243,11
4083,1243,19
4084,1243,69
4085,1243,7
4086,1244,55
4087,1244,30
4088,1244,64
4089,1244,70
4090,1440,37
4091,1441,8
4092,1442,11
4093,1442,19
4094,1442,28
4095,1442,72
4096,1443,64
4097,1443,23
4098,1452,18
4099,1453,18
4100,1448,29
4101,1448,37
4102,1449,59
4103,1449,64
4104,1449,1
4105,1450,19
4106,1450,69
4107,1450,7
4108,1451,29
4109,1451,1
4110,1451,23
4111,1462,18
4112,1252,29
4113,1252,64
4114,1253,38
4115,1253,1
4116,1253,62
4117,1255,37
4118,1255,29
4119,1255,1
4120,1256,62
4121,1256,1
4122,1256,31
4123,1454,71
4124,1454,64
4125,1455,1
4126,1455,62
4127,1456,58
4128,1456,28
4129,1456,23
4130,1457,1
4131,1457,23
4132,1467,18
4133,1463,1
4134,1463,62
4135,1463,32
4136,1463,5
4137,1463,38
4138,1464,1
4139,1464,62
4140,1464,29
4141,1464,32
4142,1464,31
4143,1465,19
4144,1465,69
4145,1465,7
4146,1466,62
4147,1466,1
4148,1466,23
4149,1480,18
4150,1444,8
4151,1444,37
4152,1445,60
4153,1445,1
4154,1446,37
4155,1447,11
4156,1447,1
4157,1447,31
4158,1468,1
4159,1468,62
4160,1468,71
4161,1468,5
4162,1468,31
4163,1469,15
4164,1469,64
4165,1469,31
4166,1470,45
4167,1470,62
4168,1470,20
4169,1470,5
4170,1470,64
4171,1470,31
4172,1471,1
4173,1471,8
4174,1471,9
4175,1471,38
4176,1471,23
4177,1481,18
4178,1476,38
4179,1476,5
4180,1476,1
4181,1477,1
4182,1477,17
4183,1477,37
4184,1477,20
4185,1477,46
4186,1478,32
4187,1478,29
4188,1478,1
4189,1478,62
4190,1479,32
4191,1479,1
4192,1494,18
4193,1458,8
4194,1458,15
4195,1458,1
4196,1458,62
4197,1459,20
4198,1459,1
4199,1459,31
4200,1460,60
4201,1460,64
4202,1460,31
4203,1461,13
4204,1461,37
4205,1461,23
4206,1274,64
4207,1274,37
4208,1275,11
4209,1275,72
4210,1275,19
4211,1275,69
4212,1275,28
4213,1275,7
4214,1276,37
4215,1277,1
4216,1277,62
4217,1277,29
4218,1277,37
4219,1277,23
4220,1495,18
4221,1482,62
4222,1482,16
4223,1482,1
4224,1482,31
4225,1483,1
4226,1483,62
4227,1483,64
4228,1483,31
4229,1483,15
4230,1484,19
4231,1484,69
4232,1484,36
4233,1484,7
4234,1485,58
4235,1485,1
4236,1485,11
4237,1485,32
4238,1485,38
4239,1485,28
4240,1504,18
4241,1472,15
4242,1472,64
4243,1472,31
4244,1473,46
4245,1473,8
4246,1473,64
4247,1473,31
4248,1474,19
4249,1474,69
4250,1474,7
4251,1474,23
4252,1475,23
4253,1475,6
4254,1475,19
4255,1475,69
4256,1475,7
4257,1490,64
4258,1491,1
4259,1492,11
4260,1492,19
4261,1492,69
4262,1493,11
4263,1493,19
4264,1493,69
4265,1493,28
4266,1509,18
4267,1498,11
4268,1498,19
4269,1498,69
4270,1498,7
4271,1496,38
4272,1496,1
4273,1497,63
4274,1497,1
4275,1497,20
4276,1285,29
4277,1285,21
4278,1285,6
4279,1285,19
4280,1285,69
4281,1285,7
4282,1499,32
4283,1499,29
4284,1499,1
4285,1499,62
4286,1518,18
4287,1486,71
4288,1486,5
4289,1486,1
4290,1486,62
4291,1487,8
4292,1487,29
4293,1487,1
4294,1487,31
4295,1488,62
4296,1488,39
4297,1488,23
4298,1489,32
4299,1489,29
4300,1489,1
4301,1489,23
4302,1505,59
4303,1505,1
4304,1284,37
4305,1284,1
4306,1507,1
4307,1507,11
4308,1507,19
4309,1507,38
4310,1507,72
4311,1508,55
4312,1508,30
4313,1508,64
4314,1508,65
4315,1523,18
4316,1510,15
4317,1510,1
4318,1510,31
4319,1511,56
4320,1511,4
4321,1511,1
4322,1511,23
4323,1512,20
4324,1512,64
4325,1512,31
4326,1513,65
4327,1513,64
4328,1513,23
4329,1536,18
4330,1500,37
4331,1500,31
4332,1502,15
4333,1502,29
4334,1502,64
4335,1502,31
4336,1501,27
4337,1501,37
4338,1503,62
4339,1503,29
4340,1503,1
4341,1503,23
4342,1519,29
4343,1519,1
4344,1519,62
4345,1520,59
4346,1520,8
4347,1520,64
4348,1304,32
4349,1304,29
4350,1304,64
4351,1522,37
4352,1522,26
4353,1522,1
4354,1522,23
4355,1541,18
4356,1524,64
4357,1524,1
4358,1524,65
4359,1525,59
4360,1525,4
4361,1525,1
4362,1526,64
4363,1526,31
4364,1527,23
4365,1546,18
4366,1514,46
4367,1514,1
4368,1515,29
4369,1515,37
4370,1516,2
4371,1516,64
4372,1517,64
4373,1517,23
4374,1532,64
4375,1533,45
4376,1533,1
4377,1533,62
4378,1533,64
4379,1533,31
4380,1534,64
4381,1534,15
4382,1535,46
4383,1535,23
4384,1551,18
4385,1537,46
4386,1537,64
4387,1538,46
4388,1538,60
4389,1538,1
4390,1539,32
4391,1539,1
4392,1539,62
4393,1286,60
4394,1286,1
4395,1286,42
4396,1286,32
4397,1286,48
4398,1286,23
4399,1391,1
4400,1391,31
4401,1345,37
4402,1345,64
4403,1345,1
4404,1374,38
4405,1374,5
4406,1374,1
4407,1374,33
4408,1366,1
4409,1366,17
4410,1366,20
4411,1366,31
4412,1366,48
4413,1432,11
4414,1432,19
4415,1432,69
4416,1432,7
4417,1528,1
4418,1529,29
4419,1529,37
4420,1530,29
4421,1530,64
4422,1530,62
4423,1531,9
4424,1531,8
4425,1531,1
4426,1531,23
4427,1564,18
4428,1547,64
4429,1547,1
4430,1547,31
4431,1548,1
4432,1549,45
4433,1549,60
4434,1549,1
4435,1549,42
4436,1549,32
4437,1549,48
4438,1550,38
4439,1550,32
4440,1550,5
4441,1550,1
4442,1565,18
4443,1552,63
4444,1552,59
4445,1552,1
4446,1553,1
4447,1553,8
4448,1553,37
4449,1553,31
4450,1553,46
4451,1554,11
4452,1554,19
4453,1554,69
4454,1554,31
4455,1555,1
4456,1555,39
4457,1555,38
4458,1555,46
4459,1555,23
4460,1578,18
4461,1542,64
4462,1543,44
4463,1543,64
4464,1543,37
4465,1544,11
4466,1544,19
4467,1544,69
4468,1544,7
4469,1545,1
4470,1545,23
4471,1560,1
4472,1561,64
4473,1561,62
4474,1562,64
4475,1562,1
4476,1562,31
4477,1563,27
4478,1563,37
4479,1563,1
4480,1579,18
4481,1566,71
4482,1566,64
4483,1566,65
4484,1567,60
4485,1567,64
4486,1568,8
4487,1568,11
4488,1568,19
4489,1568,69
4490,1568,7
4491,1569,1
4492,1569,23
4493,1607,18
4494,1556,62
4495,1556,1
4496,1556,31
4497,1557,55
4498,1557,8
4499,1557,64
4500,1557,31
4501,1557,30
4502,1558,11
4503,1558,19
4504,1558,68
4505,1558,28
4506,1559,38
4507,1559,1
4508,1559,23
4509,1574,32
4510,1574,1
4511,1574,62
4512,1575,29
4513,1575,1
4514,1575,62
4515,1576,11
4516,1576,19
4517,1576,28
4518,1577,2
4519,1577,47
4520,1577,1
4521,1577,37
4522,1577,23
4523,1577,13
4524,1608,18
4525,1609,11
4526,1609,19
4527,1609,69
4528,1609,7
4529,1580,1
4530,1581,71
4531,1581,1
4532,1581,62
4533,1582,36
4534,1582,1
4535,1582,17
4536,1582,20
4537,1582,63
4538,1582,22
4539,1583,1
4540,1583,23
4541,1618,36
4542,1570,63
4543,1570,43
4544,1570,1
4545,1572,38
4546,1572,1
4547,1572,20
4548,1573,60
4549,1573,1
4550,1573,5
4551,1573,31
4552,1573,23
4553,1571,37
4554,1571,62
4555,1571,1
4556,1571,23
4557,1623,18
4558,1603,46
4559,1603,1
4560,1604,1
4561,1604,62
4562,1604,29
4563,1604,31
4564,1604,15
4565,1605,5
4566,1605,1
4567,1296,8
4568,1296,20
4569,1296,11
4570,1296,5
4571,1296,19
4572,1296,69
4573,1296,23
4574,1625,18
4575,1624,11
4576,1624,31
4577,1624,19
4578,1624,69
4579,1624,7
4580,1610,8
4581,1610,37
4582,1611,64
4583,1611,1
4584,1611,31
4585,1612,1
4586,1612,29
4587,1612,32
4588,1612,5
4589,1612,31
4590,1613,62
4591,1613,66
4592,1613,41
4593,1613,72
4594,1613,28
4595,1634,11
4596,1634,19
4597,1634,69
4598,1634,31
4599,1584,1
4600,1584,62
4601,1585,44
4602,1585,37
4603,1586,60
4604,1586,1
4605,1586,23
4606,1587,9
4607,1587,8
4608,1587,28
4609,1587,23
4610,1639,18
4611,1619,64
4612,1619,31
4613,1620,15
4614,1620,1
4615,1620,31
4616,1621,71
4617,1621,5
4618,1621,1
4619,1621,62
4620,1622,60
4621,1622,1
4622,1622,42
4623,1622,32
4624,1622,48
4625,1640,62
4626,1640,17
4627,1640,20
4628,1640,32
4629,1640,31
4630,1641,18
4631,1626,1
4632,1626,62
4633,1627,59
4634,1627,10
4635,1627,1
4636,1628,1
4637,1628,63
4638,1628,38
4639,1628,43
4640,1628,23
4641,1629,56
4642,1629,4
4643,1629,29
4644,1629,64
4645,1650,19
4646,1650,69
4647,1650,8
4648,1650,31
4649,1283,64
4650,1615,1
4651,1615,62
4652,1615,71
4653,1615,5
4654,1615,46
4655,1616,29
4656,1616,1
4657,1616,62
4658,1617,26
4659,1617,37
4660,1617,23
4661,1654,18
4662,1635,37
4663,1635,15
4664,1635,1
4665,1635,31
4666,1636,64
4667,1636,37
4668,1325,58
4669,1325,32
4670,1325,28
4671,1325,1
4672,1638,27
4673,1638,37
4674,1638,51
4675,1638,1
4676,1655,19
4677,1655,69
4678,1664,18
4679,1642,59
4680,1642,37
4681,1643,11
4682,1643,31
4683,1643,19
4684,1643,69
4685,1643,15
4686,1644,29
4687,1644,64
4688,1645,56
4689,1645,8
4690,1645,5
4691,1645,1
4692,1665,19
4693,1665,69
4694,1630,37
4695,1631,37
4696,1631,46
4697,1631,1
4698,1631,23
4699,1632,8
4700,1632,23
4701,1632,64
4702,1632,31
4703,1633,1
4704,1633,29
4705,1633,63
4706,1633,43
4707,1633,23
4708,1670,18
4709,1651,64
4710,1651,1
4711,1652,29
4712,1652,64
4713,1653,19
4714,1653,69
4715,1653,7
4716,1637,64
4717,1637,23
4718,1671,18
4719,1672,5
4720,1672,1
4721,1672,33
4722,1656,24
4723,1656,1
4724,1657,59
4725,1657,1
4726,1658,38
4727,1658,29
4728,1658,1
4729,1659,71
4730,1659,29
4731,1659,1
4732,1659,23
4733,1681,37
4734,1681,1
4735,1681,33
4736,1646,5
4737,1646,1
4738,1647,64
4739,1647,31
4740,1648,63
4741,1648,29
4742,1648,64
4743,1668,8
4744,1668,64
4745,1668,31
4746,1686,18
4747,1666,63
4748,1666,64
4749,1667,59
4750,1667,52
4751,1667,64
4752,1649,46
4753,1649,29
4754,1649,1
4755,1649,31
4756,1669,62
4757,1669,1
4758,1669,23
4759,1687,28
4760,1687,23
4761,1688,18
4762,1293,1
4763,1674,37
4764,1675,5
4765,1675,1
4766,1675,62
4767,1676,39
4768,1676,23
4769,1697,55
4770,1697,30
4771,1697,64
4772,1697,31
4773,1702,18
4774,1660,64
4775,1661,28
4776,1662,8
4777,1662,29
4778,1662,1
4779,1663,1
4780,1663,11
4781,1663,19
4782,1663,38
4783,1663,72
4784,1682,59
4785,1682,1
4786,1683,1
4787,1683,62
4788,1683,29
4789,1683,37
4790,1683,26
4791,1684,59
4792,1684,5
4793,1684,1
4794,1684,31
4795,1685,37
4796,1685,26
4797,1685,1
4798,1685,23
4799,1703,29
4800,1703,1
4801,1703,62
4802,1712,18
4803,1689,24
4804,1689,1
4805,1690,29
4806,1690,1
4807,1690,23
4808,1691,1
4809,1691,66
4810,1691,11
4811,1691,19
4812,1691,38
4813,1692,1
4814,1692,21
4815,1692,37
4816,1692,13
4817,1692,39
4818,1692,6
4819,1692,69
4820,1692,72
4821,1692,7
4822,1692,23
4823,1713,71
4824,1713,20
4825,1713,1
4826,1713,31
4827,1718,18
4828,1677,38
4829,1677,1
4830,1678,64
4831,1678,37
4832,1679,1
4833,1679,71
4834,1679,63
4835,1679,5
4836,1679,43
4837,1680,39
4838,1680,1
4839,1680,23
4840,1698,64
4841,1699,71
4842,1699,37
4843,1699,1
4844,1699,31
4845,1700,64
4846,1700,29
4847,1700,1
4848,1700,23
4849,1701,28
4850,1701,72
4851,1719,29
4852,1719,1
4853,1719,62
4854,1724,18
4855,1704,38
4856,1704,1
4857,1705,59
4858,1705,1
4859,1706,28
4860,1706,41
4861,1706,72
4862,1706,1
4863,1707,29
4864,1707,64
4865,1707,62
4866,1729,34
4867,1729,20
4868,1729,63
4869,1729,6
4870,1729,69
4871,1729,7
4872,1734,18
4873,1693,37
4874,1693,46
4875,1693,1
4876,1695,46
4877,1695,29
4878,1695,1
4879,1695,62
4880,1694,46
4881,1694,1
4882,1694,31
4883,1696,38
4884,1696,68
4885,1696,28
4886,1696,1
4887,1714,64
4888,1715,2
4889,1715,64
4890,1715,31
4891,1716,38
4892,1716,1
4893,1716,23
4894,1717,1
4895,1717,8
4896,1717,9
4897,1717,38
4898,1717,23
4899,1735,18
4900,1736,63
4901,1736,69
4902,1736,64
4903,1736,7
4904,1720,63
4905,1720,64
4906,1720,1
4907,1721,59
4908,1721,1
4909,1722,19
4910,1722,20
4911,1722,69
4912,1722,31
4913,1723,2
4914,1723,8
4915,1723,24
4916,1723,1
4917,1745,11
4918,1745,69
4919,1745,7
4920,1708,59
4921,1708,15
4922,1708,20
4923,1709,62
4924,1709,64
4925,1709,1
4926,1709,31
4927,1711,38
4928,1711,29
4929,1711,1
4930,1710,45
4931,1710,59
4932,1710,32
4933,1710,1
4934,1749,18
4935,1730,5
4936,1730,1
4937,1730,62
4938,1731,11
4939,1731,69
4940,1731,7
4941,1733,27
4942,1733,60
4943,1733,1
4944,1733,62
4945,1733,37
4946,1732,52
4947,1732,8
4948,1732,37
4949,1732,39
4950,1732,23
4951,1750,31
4952,1750,19
4953,1750,69
4954,1750,7
4955,1750,15
4956,1759,18
4957,1737,63
4958,1737,64
4959,1738,28
4960,1739,71
4961,1739,64
4962,1740,8
4963,1740,9
4964,1740,24
4965,1740,69
4966,1740,23
4967,1384,64
4968,1384,5
4969,1384,1
4970,1384,33
4971,1210,1
4972,1210,62
4973,1726,24
4974,1726,1
4975,1725,46
4976,1725,13
4977,1725,37
4978,1725,23
4979,1728,56
4980,1728,37
4981,1728,20
4982,1763,18
4983,1746,64
4984,1746,31
4985,1747,11
4986,1747,19
4987,1747,24
4988,1747,64
4989,1748,62
4990,1748,1
4991,1748,23
4992,1223,44
4993,1223,37
4994,1223,72
4995,1223,1
4996,1768,1
4997,1768,37
4998,1768,20
4999,1768,63
5000,1768,69
5001,1768,7
5002,1751,64
5003,1751,1
5004,1752,62
5005,1752,1
5006,1752,31
5007,1753,1
5008,1753,11
5009,1753,32
5010,1753,5
5011,1753,19
5012,1753,38
5013,1753,72
5014,1257,1
5015,1257,62
5016,1257,72
5017,1257,38
5018,1257,68
5019,1257,28
5020,1773,18
5021,1774,71
5022,1774,36
5023,1774,37
5024,1779,18
5025,1741,62
5026,1741,1
5027,1741,31
5028,1742,1
5029,1742,62
5030,1743,23
5031,1743,24
5032,1743,64
5033,1743,31
5034,1744,64
5035,1744,1
5036,1744,23
5037,1760,1
5038,1760,31
5039,1761,13
5040,1761,37
5041,1761,23
5042,1762,32
5043,1762,29
5044,1762,1
5045,489,37
5046,489,13
5047,489,1
5048,489,23
5049,1780,19
5050,1780,69
5051,1780,7
5052,1785,18
5053,1769,59
5054,1769,1
5055,1770,62
5056,1770,29
5057,1770,64
5058,1770,31
5059,1771,1
5060,1771,62
5061,1771,29
5062,1771,37
5063,1771,32
5064,1771,5
5065,1772,45
5066,1772,1
5067,1772,21
5068,1772,4
5069,1772,5
5070,1772,40
5071,1772,56
5072,1790,71
5073,1790,69
5074,1790,7
5075,1790,31
5076,1795,18
5077,1755,60
5078,1755,1
5079,1756,63
5080,1756,64
5081,1756,23
5082,1757,11
5083,1757,1
5084,1757,23
5085,1758,2
5086,1758,1
5087,1758,8
5088,1758,9
5089,1758,15
5090,1758,31
5091,1758,23
5092,1775,20
5093,1775,17
5094,1775,1
5095,1775,31
5096,1777,62
5097,1777,15
5098,1777,64
5099,1777,31
5100,1776,60
5101,1776,1
5102,1776,5
5103,1776,31
5104,1776,46
5105,1778,9
5106,1778,8
5107,1778,39
5108,1778,23
5109,1796,11
5110,1796,31
5111,1796,19
5112,1796,69
5113,1796,7
5114,1801,18
5115,1781,64
5116,1781,1
5117,1782,29
5118,1782,64
5119,1783,46
5120,1783,1
5121,1784,29
5122,1784,1
5123,1784,62
5124,1810,19
5125,1810,69
5126,1810,7
5127,1811,18
5128,1764,65
5129,1764,64
5130,1764,23
5131,1765,36
5132,1767,36
5133,1767,1
5134,1767,17
5135,1767,20
5136,1767,48
5137,1767,22
5138,1766,29
5139,1766,5
5140,1766,1
5141,1766,23
5142,1791,38
5143,1791,1
5144,1792,63
5145,1792,43
5146,1792,29
5147,1792,1
5148,1793,46
5149,1793,1
5150,1793,31
5151,1794,45
5152,1794,32
5153,1794,29
5154,1794,1
5155,1816,19
5156,1816,69
5157,1816,7
5158,1816,31
5159,1821,18
5160,1797,64
5161,1798,71
5162,1798,62
5163,1798,1
5164,1798,31
5165,1800,59
5166,1800,8
5167,1800,37
5168,1799,9
5169,1799,8
5170,1799,1
5171,1799,23
5172,1822,64
5173,1822,23
5174,1827,18
5175,1786,1
5176,1786,8
5177,1786,64
5178,1786,31
5179,1786,15
5180,1787,37
5181,1787,46
5182,1787,1
5183,1788,1
5184,1788,62
5185,1788,29
5186,1788,37
5187,1788,32
5188,1788,26
5189,1789,46
5190,1789,1
5191,1789,42
5192,1789,32
5193,1789,56
5194,1789,48
5195,1789,23
5196,1806,59
5197,1806,37
5198,1807,29
5199,1807,64
5200,1808,37
5201,1808,26
5202,1808,1
5203,1808,23
5204,1367,62
5205,1367,1
5206,1367,23
5207,1828,23
5208,1837,18
5209,1812,64
5210,1813,60
5211,1813,1
5212,1813,31
5213,1814,1
5214,1814,42
5215,1814,32
5216,1814,48
5217,1814,23
5218,1815,1
5219,1815,62
5220,1815,71
5221,1815,72
5222,1815,28
5223,1838,70
5224,1838,55
5225,1838,67
5226,1838,64
5227,1838,30
5228,1842,18
5229,1802,63
5230,1802,59
5231,1802,48
5232,1802,1
5233,1803,59
5234,1803,1
5235,1804,29
5236,1804,64
5237,1805,60
5238,1805,46
5239,1805,29
5240,1805,1
5241,1823,64
5242,1823,15
5243,1824,32
5244,1824,29
5245,1824,1
5246,1324,38
5247,1324,59
5248,1324,1
5249,1826,8
5250,1826,1
5251,1826,70
5252,1847,29
5253,1847,1
5254,1852,18
5255,1829,29
5256,1829,1
5257,1829,62
5258,1830,1
5259,1830,31
5260,1831,71
5261,1831,46
5262,1831,5
5263,1831,1
5264,1832,29
5265,1832,5
5266,1832,1
5267,1832,31
5268,1809,1
5269,1809,23
5270,1862,18
5271,1817,37
5272,1818,63
5273,1818,29
5274,1818,64
5275,1819,2
5276,1819,1
5277,1820,69
5278,1820,28
5279,1839,8
5280,1839,1
5281,528,71
5282,528,36
5283,1840,19
5284,1840,72
5285,1840,1
5286,1825,2
5287,1825,1
5288,1825,8
5289,1825,9
5290,1825,23
5291,1865,62
5292,1865,20
5293,1865,32
5294,1865,41
5295,1865,72
5296,1865,19
5297,1865,28
5298,1843,1
5299,1364,15
5300,1364,1
5301,1364,31
5302,1845,38
5303,1845,29
5304,1845,1
5305,1845,62
5306,1727,1
5307,1727,37
5308,1727,26
5309,1727,39
5310,1727,38
5311,1727,68
5312,1727,28
5313,1727,23
5314,1877,18
5315,550,11
5316,550,38
5317,550,1
5318,1882,18
5319,1833,46
5320,1833,1
5321,1834,29
5322,1834,1
5323,1834,31
5324,1835,8
5325,1835,1
5326,1836,44
5327,1836,1
5328,1836,37
5329,1836,23
5330,1836,13
5331,1858,29
5332,1858,64
5333,1859,46
5334,1859,15
5335,1859,64
5336,1859,31
5337,1860,1
5338,1860,62
5339,1860,8
5340,1860,21
5341,1860,32
5342,1860,49
5343,1860,38
5344,1860,46
5345,1861,29
5346,1861,5
5347,1861,37
5348,1883,11
5349,1883,31
5350,1883,19
5351,1883,69
5352,1883,7
5353,1892,18
5354,1844,15
5355,1844,37
5356,1844,31
5357,1866,19
5358,1866,1
5359,1866,31
5360,1872,46
5361,1872,1
5362,1871,64
5363,1871,23
5364,1893,1
5365,1893,23
5366,1898,18
5367,1848,15
5368,1848,1
5369,1848,31
5370,1849,1
5371,1849,23
5372,1850,71
5373,1850,64
5374,1851,62
5375,1851,5
5376,1851,1
5377,1851,23
5378,1878,1
5379,1879,32
5380,1879,29
5381,1879,37
5382,1880,71
5383,1880,29
5384,1880,64
5385,1881,1
5386,1881,62
5387,1881,71
5388,1881,8
5389,1881,9
5390,1881,23
5391,1903,36
5392,1903,1
5393,1903,59
5394,1903,21
5395,1903,20
5396,1903,22
5397,1908,18
5398,1884,64
5399,1885,64
5400,1885,37
5401,1886,5
5402,1886,1
5403,1887,28
5404,1887,24
5405,1909,63
5406,1909,43
5407,1909,1
5408,1873,60
5409,1873,8
5410,1873,21
5411,1873,64
5412,1873,31
5413,1874,71
5414,1874,29
5415,1874,1
5416,1874,65
5417,1876,11
5418,1876,38
5419,1876,1
5420,1875,44
5421,1875,1
5422,1875,37
5423,1875,19
5424,1875,69
5425,1914,18
5426,1894,71
5427,1894,64
5428,1895,46
5429,1895,64
5430,1895,1
5431,1896,1
5432,1896,23
5433,1897,64
5434,1897,23
5435,1919,62
5436,1919,64
5437,1919,1
5438,1919,31
5439,1899,64
5440,1899,1
5441,1900,2
5442,1900,1
5443,1900,23
5444,1901,15
5445,1901,29
5446,1901,1
5447,1901,31
5448,1902,1
5449,1902,37
5450,1902,63
5451,1902,32
5452,1902,43
5453,1926,18
5454,1931,1
5455,1931,11
5456,1931,19
5457,1931,38
5458,1931,33
5459,1888,1
5460,1889,37
5461,1890,15
5462,1890,64
5463,1890,31
5464,1891,1
5465,1891,62
5466,1891,71
5467,1891,5
5468,1891,31
5469,1891,28
5470,1891,15
5471,1932,18
5472,1910,64
5473,1911,29
5474,1911,1
5475,1912,58
5476,1912,32
5477,1912,68
5478,1912,28
5479,1912,23
5480,1913,8
5481,1913,1
5482,1913,23
5483,1937,46
5484,1937,29
5485,1937,1
5486,1937,31
5487,1942,18
5488,1915,15
5489,1915,64
5490,1915,31
5491,1916,28
5492,1917,32
5493,1917,29
5494,1917,1
5495,1918,1
5496,1918,71
5497,1918,63
5498,1918,5
5499,1918,43
5500,1943,29
5501,1943,64
5502,1943,31
5503,1948,18
5504,1904,64
5505,1904,31
5506,1905,20
5507,1905,22
5508,1905,36
5509,1905,31
5510,1930,29
5511,1930,1
5512,1930,62
5513,1906,44
5514,1906,2
5515,1906,1
5516,1906,8
5517,1906,37
5518,1906,9
5519,1906,23
5520,1927,1
5521,1928,59
5522,1928,32
5523,1928,1
5524,1929,29
5525,1929,5
5526,1929,37
5527,1907,8
5528,1907,1
5529,1907,70
5530,1949,20
5531,1949,70
5532,1949,64
5533,1949,31
5534,1933,64
5535,1933,31
5536,1935,59
5537,1935,37
5538,1935,1
5539,1934,64
5540,1934,1
5541,1934,31
5542,1936,44
5543,1936,52
5544,1936,37
5545,1958,18
5546,1959,58
5547,1959,1
5548,1959,11
5549,1959,32
5550,1959,19
5551,1959,38
5552,1959,28
5553,1959,33
5554,1964,18
5555,1920,64
5556,1920,37
5557,1923,71
5558,1923,64
5559,1923,1
5560,1925,37
5561,1925,15
5562,1925,1
5563,1925,31
5564,1924,1
5565,1924,8
5566,1924,9
5567,1924,39
5568,1924,23
5569,1944,64
5570,1944,1
5571,1945,1
5572,1945,31
5573,1946,45
5574,1946,5
5575,1946,1
5576,1946,62
5577,1947,44
5578,1947,37
5579,1947,1
5580,1947,15
5581,1969,19
5582,1969,38
5583,1969,28
5584,1969,1
5585,1974,18
5586,1950,37
5587,1950,1
5588,1951,52
5589,1951,1
5590,1951,59
5591,1951,37
5592,1951,48
5593,1952,29
5594,1952,1
5595,1952,23
5596,1953,45
5597,1953,17
5598,1953,20
5599,1953,32
5600,1953,48
5601,1980,71
5602,1980,1
5603,1938,29
5604,1938,1
5605,1939,27
5606,1939,37
5607,1939,1
5608,1940,46
5609,1940,8
5610,1940,1
5611,1941,64
5612,1941,37
5613,1941,13
5614,1981,18
5615,1960,64
5616,1960,31
5617,1961,16
5618,1961,29
5619,1961,1
5620,1961,62
5621,1962,32
5622,1962,1
5623,1962,62
5624,1963,37
5625,1963,8
5626,1963,1
5627,1982,36
5628,1982,31
5629,1965,37
5630,1966,60
5631,1966,1
5632,1966,62
5633,1966,29
5634,1966,5
5635,1966,46
5636,1967,60
5637,1967,64
5638,1968,37
5639,1968,1
5640,1968,62
5641,1991,18
5642,1997,71
5643,1997,64
5644,1998,18
5645,1954,64
5646,1955,32
5647,1955,20
5648,1956,29
5649,1956,1
5650,1956,62
5651,1957,45
5652,1957,5
5653,1957,1
5654,1957,62
5655,1975,1
5656,1976,2
5657,1976,24
5658,1976,64
5659,1978,71
5660,1978,29
5661,1978,64
5662,1977,35
5663,1977,1
5664,1977,62
5665,1977,32
5666,1977,5
5667,2003,60
5668,2003,1
5669,2003,31
5670,2004,18
5671,1983,46
5672,1983,1
5673,1983,15
5674,1984,71
5675,1984,5
5676,1984,1
5677,1985,63
5678,1985,46
5679,1985,43
5680,1985,1
5681,1986,15
5682,1986,39
5683,1986,31
5684,1986,68
5685,1986,28
5686,1986,23
5687,2009,19
5688,2009,64
5689,2009,1
5690,2009,70
5691,1970,64
5692,1970,62
5693,1971,59
5694,1971,37
5695,1972,71
5696,1972,38
5697,1972,1
5698,1326,37
5699,1326,46
5700,1326,5
5701,1326,1
5702,1993,2
5703,1993,1
5704,1993,8
5705,1993,37
5706,1993,24
5707,1993,13
5708,1994,29
5709,1994,64
5710,1995,20
5711,1995,1
5712,1995,31
5713,1996,13
5714,1996,37
5715,1996,23
5716,2014,18
5717,2019,71
5718,2019,1
5719,1999,64
5720,2000,5
5721,2000,1
5722,2001,46
5723,2001,60
5724,2001,64
5725,2001,23
5726,2002,1
5727,2002,37
5728,2002,26
5729,2002,46
5730,2002,23
5731,2024,18
5732,2029,29
5733,2029,1
5734,2029,62
5735,2030,18
5736,1987,15
5737,1987,60
5738,1987,64
5739,1987,31
5740,1988,71
5741,1988,29
5742,1988,1
5743,1988,62
5744,1990,1
5745,1990,62
5746,1990,37
5747,1990,32
5748,1990,38
5749,1990,46
5750,1989,9
5751,1989,8
5752,1989,1
