difficulty,id,paidOnly,questionFrontendId,title,titleSlug,acRate
MEDIUM,1998,1,1843,Suspicious Bank Accounts,suspicious-bank-accounts,0.44253910950661857
EASY,1954,0,1844,Replace All Digits with Characters,replace-all-digits-with-characters,0.8254868202327238
MEDIUM,1955,0,1845,Seat Reservation Manager,seat-reservation-manager,0.6695423220459281
MEDIUM,1956,0,1846,Maximum Element After Decreasing and Rearranging,maximum-element-after-decreasing-and-rearranging,0.6577072763916881
HARD,1957,0,1847,Closest Room,closest-room,0.4087400102023465
EASY,1975,0,1848,Minimum Distance to the Target Element,minimum-distance-to-the-target-element,0.5425121305690339
MEDIUM,1976,0,1849,Splitting a String Into Descending Consecutive Values,splitting-a-string-into-descending-consecutive-values,0.3732416241402263
MEDIUM,1978,0,1850,Minimum Adjacent Swaps to Reach the Kth Smallest Number,minimum-adjacent-swaps-to-reach-the-kth-smallest-number,0.7186149481666092
HARD,1977,0,1851,Minimum Interval to Include Each Query,minimum-interval-to-include-each-query,0.5370399003914356
MEDIUM,2003,1,1852,Distinct Numbers in Each Subarray,distinct-numbers-in-each-subarray,0.772500582614775
EASY,2004,1,1853,Convert Date Format,convert-date-format,0.8499864901378005
EASY,1983,0,1854,Maximum Population Year,maximum-population-year,0.6337646355409273
MEDIUM,1984,0,1855,Maximum Distance Between a Pair of Values,maximum-distance-between-a-pair-of-values,0.5420378940636187
MEDIUM,1985,0,1856,Maximum Subarray Min-Product,maximum-subarray-min-product,0.39781945413460235
HARD,1986,0,1857,Largest Color Value in a Directed Graph,largest-color-value-in-a-directed-graph,0.5734584794820787
MEDIUM,2009,1,1858,Longest Word With All Prefixes,longest-word-with-all-prefixes,0.7193256952505931
EASY,1970,0,1859,Sorting the Sentence,sorting-the-sentence,0.8401086920306085
MEDIUM,1971,0,1860,Incremental Memory Leak,incremental-memory-leak,0.7286987827875877
MEDIUM,1972,0,1861,Rotating the Box,rotating-the-box,0.7922381671582716
HARD,1326,0,1862,Sum of Floored Pairs,sum-of-floored-pairs,0.3047577342160171
EASY,1993,0,1863,Sum of All Subset XOR Totals,sum-of-all-subset-xor-totals,0.9006118195002522
MEDIUM,1994,0,1864,Minimum Number of Swaps to Make the Binary String Alternating,minimum-number-of-swaps-to-make-the-binary-string-alternating,0.4377833879699059
MEDIUM,1995,0,1865,Finding Pairs With a Certain Sum,finding-pairs-with-a-certain-sum,0.6162497684696598
HARD,1996,0,1866,Number of Ways to Rearrange Sticks With K Sticks Visible,number-of-ways-to-rearrange-sticks-with-k-sticks-visible,0.5978534245774112
MEDIUM,2014,1,1867,Orders With Maximum Quantity Above Average,orders-with-maximum-quantity-above-average,0.7061861333919349
MEDIUM,2019,1,1868,Product of Two Run-Length Encoded Arrays,product-of-two-run-length-encoded-arrays,0.5955599641018374
EASY,1999,0,1869,Longer Contiguous Segments of Ones than Zeros,longer-contiguous-segments-of-ones-than-zeros,0.620166252393953
MEDIUM,2000,0,1870,Minimum Speed to Arrive on Time,minimum-speed-to-arrive-on-time,0.47626214362263947
MEDIUM,2001,0,1871,Jump Game VII,jump-game-vii,0.2623823351876927
HARD,2002,0,1872,Stone Game VIII,stone-game-viii,0.5382470290445751
EASY,2024,0,1873,Calculate Special Bonus,calculate-special-bonus,0.5701401065990729
MEDIUM,2029,1,1874,Minimize Product Sum of Two Arrays,minimize-product-sum-of-two-arrays,0.8985791104305402
MEDIUM,2030,1,1875,Group Employees of the Same Salary,group-employees-of-the-same-salary,0.6559374590557715
EASY,1987,0,1876,Substrings of Size Three with Distinct Characters,substrings-of-size-three-with-distinct-characters,0.7637950806782573
MEDIUM,1988,0,1877,Minimize Maximum Pair Sum in Array,minimize-maximum-pair-sum-in-array,0.8162414008995686
MEDIUM,1990,0,1878,Get Biggest Three Rhombus Sums in a Grid,get-biggest-three-rhombus-sums-in-a-grid,0.49987673191657217
HARD,1989,0,1879,Minimum XOR Sum of Two Arrays,minimum-xor-sum-of-two-arrays,0.5027302606040216
EASY,2010,0,1880,Check if Word Equals Summation of Two Words,check-if-word-equals-summation-of-two-words,0.7510475926182878
MEDIUM,2011,0,1881,Maximum Value after Insertion,maximum-value-after-insertion,0.39053464363004214
MEDIUM,2012,0,1882,Process Tasks Using Servers,process-tasks-using-servers,0.419213852493171
HARD,2013,0,1883,Minimum Skips to Arrive at Meeting On Time,minimum-skips-to-arrive-at-meeting-on-time,0.386442854522106
MEDIUM,2031,0,1884,Egg Drop With 2 Eggs and N Floors,egg-drop-with-2-eggs-and-n-floors,0.744800047678646
MEDIUM,2036,1,1885,Count Pairs in Two Arrays,count-pairs-in-two-arrays,0.6037223340040242
EASY,2015,0,1886,Determine Whether Matrix Can Be Obtained By Rotation,determine-whether-matrix-can-be-obtained-by-rotation,0.590501658064677
MEDIUM,2016,0,1887,Reduction Operations to Make the Array Elements Equal,reduction-operations-to-make-the-array-elements-equal,0.725005691107386
MEDIUM,2017,0,1888,Minimum Number of Flips to Make the Binary String Alternating,minimum-number-of-flips-to-make-the-binary-string-alternating,0.40958070205382036
HARD,2018,0,1889,Minimum Space Wasted From Packaging,minimum-space-wasted-from-packaging,0.3330289489022732
EASY,2041,0,1890,The Latest Login in 2020,the-latest-login-in-2020,0.7713452420207625
MEDIUM,2045,1,1891,Cutting Ribbons,cutting-ribbons,0.5297582824176627
HARD,2046,1,1892,Page Recommendations II,page-recommendations-ii,0.45527292234789213
EASY,2005,0,1893,Check if All the Integers in a Range Are Covered,check-if-all-the-integers-in-a-range-are-covered,0.5081116926793454
MEDIUM,2006,0,1894,Find the Student that Will Replace the Chalk,find-the-student-that-will-replace-the-chalk,0.5317000871380546
MEDIUM,1311,0,1895,Largest Magic Square,largest-magic-square,0.754676305788119
HARD,2008,0,1896,Minimum Cost to Change the Final Value of Expression,minimum-cost-to-change-the-final-value-of-expression,0.5107121602856576
EASY,2025,0,1897,Redistribute Characters to Make All Strings Equal,redistribute-characters-to-make-all-strings-equal,0.6680835642720102
MEDIUM,2027,0,1898,Maximum Number of Removable Characters,maximum-number-of-removable-characters,0.4668715039785709
MEDIUM,2026,0,1899,Merge Triplets to Form Target Triplet,merge-triplets-to-form-target-triplet,0.6862945103857566
HARD,2028,0,1900,The Earliest and Latest Rounds Where Players Compete,the-earliest-and-latest-rounds-where-players-compete,0.7285420944558522
MEDIUM,2047,0,1901,Find a Peak Element II,find-a-peak-element-ii,0.5420214298813235
MEDIUM,2052,1,1902,Depth of BST Given Insertion Order,depth-of-bst-given-insertion-order,0.42439165701042875
EASY,2032,0,1903,Largest Odd Number in String,largest-odd-number-in-string,0.667114606145066
MEDIUM,2033,0,1904,The Number of Full Rounds You Have Played,the-number-of-full-rounds-you-have-played,0.4342931667639085
MEDIUM,2035,0,1905,Count Sub Islands,count-sub-islands,0.7293417155292269
MEDIUM,2034,0,1906,Minimum Absolute Difference Queries,minimum-absolute-difference-queries,0.45397736868772165
MEDIUM,2057,0,1907,Count Salary Categories,count-salary-categories,0.6384797979681924
MEDIUM,2062,1,1908,Game of Nim,game-of-nim,0.6253359394087467
EASY,2020,0,1909,Remove One Element to Make the Array Strictly Increasing,remove-one-element-to-make-the-array-strictly-increasing,0.2940732391596704
MEDIUM,2021,0,1910,Remove All Occurrences of a Substring,remove-all-occurrences-of-a-substring,0.7837449331626035
MEDIUM,2022,0,1911,Maximum Alternating Subsequence Sum,maximum-alternating-subsequence-sum,0.5894089889604148
HARD,2023,0,1912,Design Movie Rental System,design-movie-rental-system,0.6262376453932937
EASY,2042,0,1913,Maximum Product Difference Between Two Pairs,maximum-product-difference-between-two-pairs,0.8301664633157855
MEDIUM,2043,0,1914,Cyclically Rotating a Grid,cyclically-rotating-a-grid,0.513713694288117
MEDIUM,2044,0,1915,Number of Wonderful Substrings,number-of-wonderful-substrings,0.6658784441085353
HARD,1313,0,1916,Count Ways to Build Rooms in an Ant Colony,count-ways-to-build-rooms-in-an-ant-colony,0.506096686271697
HARD,2063,1,1917,Leetcodify Friends Recommendations,leetcodify-friends-recommendations,0.28484491558696506
MEDIUM,2069,1,1918,Kth Smallest Subarray Sum,kth-smallest-subarray-sum,0.530980906027705
HARD,2064,1,1919,Leetcodify Similar Friends,leetcodify-similar-friends,0.42994756041951665
EASY,2048,0,1920,Build Array from Permutation,build-array-from-permutation,0.9106098790599083
MEDIUM,2049,0,1921,Eliminate Maximum Number of Monsters,eliminate-maximum-number-of-monsters,0.5098355910374252
MEDIUM,2050,0,1922,Count Good Numbers,count-good-numbers,0.5727730226660327
HARD,2051,0,1923,Longest Common Subpath,longest-common-subpath,0.2916567413053835
HARD,2074,1,1924,Erect the Fence II,erect-the-fence-ii,0.5096670247046187
EASY,2037,0,1925,Count Square Sum Triples,count-square-sum-triples,0.7714049523387465
MEDIUM,2038,0,1926,Nearest Exit from Entrance in Maze,nearest-exit-from-entrance-in-maze,0.481741294527937
MEDIUM,2039,0,1927,Sum Game,sum-game,0.4947853134910954
HARD,2040,0,1928,Minimum Cost to Reach Destination in Time,minimum-cost-to-reach-destination-in-time,0.4079766842824491
EASY,2058,0,1929,Concatenation of Array,concatenation-of-array,0.9062534396276554
MEDIUM,2059,0,1930,Unique Length-3 Palindromic Subsequences,unique-length-3-palindromic-subsequences,0.7379568804940684
HARD,2061,0,1931,Painting a Grid With Three Different Colors,painting-a-grid-with-three-different-colors,0.7736251449395395
HARD,2060,0,1932,Merge BSTs to Create Single BST,merge-bsts-to-create-single-bst,0.3753276119019477
EASY,2070,1,1933,Check if String Is Decomposable Into Value-Equal Substrings,check-if-string-is-decomposable-into-value-equal-substrings,0.5073672806067172
MEDIUM,2087,0,1934,Confirmation Rate,confirmation-rate,0.615959426536939
EASY,1264,0,1935,Maximum Number of Words You Can Type,maximum-number-of-words-you-can-type,0.829188412069111
MEDIUM,2066,0,1936,Add Minimum Number of Rungs,add-minimum-number-of-rungs,0.43715522791249567
MEDIUM,2067,0,1937,Maximum Number of Points with Cost,maximum-number-of-points-with-cost,0.41858744598225495
HARD,2068,0,1938,Maximum Genetic Difference Query,maximum-genetic-difference-query,0.460984686718321
EASY,2092,1,1939,Users That Actively Request Confirmation Messages,users-that-actively-request-confirmation-messages,0.5678152639372473
MEDIUM,2071,1,1940,Longest Common Subsequence Between Sorted Arrays,longest-common-subsequence-between-sorted-arrays,0.812843331136014
EASY,2053,0,1941,Check if All Characters Have Equal Number of Occurrences,check-if-all-characters-have-equal-number-of-occurrences,0.7924670995812462
MEDIUM,2054,0,1942,The Number of the Smallest Unoccupied Chair,the-number-of-the-smallest-unoccupied-chair,0.6036616690132806
MEDIUM,2055,0,1943,Describe the Painting,describe-the-painting,0.5146457574908989
HARD,1305,0,1944,Number of Visible People in a Queue,number-of-visible-people-in-a-queue,0.7219343359567781
EASY,2076,0,1945,Sum of Digits of String After Convert,sum-of-digits-of-string-after-convert,0.7479446727255918
MEDIUM,2077,0,1946,Largest Number After Mutating Substring,largest-number-after-mutating-substring,0.37751115257894274
MEDIUM,2078,0,1947,Maximum Compatibility Score Sum,maximum-compatibility-score-sum,0.641691336865067
HARD,2079,0,1948,Delete Duplicate Folders in System,delete-duplicate-folders-in-system,0.777927709731737
MEDIUM,2097,1,1949,Strong Friendship,strong-friendship,0.5432304603763313
MEDIUM,2072,1,1950,Maximum of Minimum Values in All Subarrays,maximum-of-minimum-values-in-all-subarrays,0.47857336588011934
MEDIUM,2098,1,1951,All the Pairs With the Maximum Number of Common Followers,all-the-pairs-with-the-maximum-number-of-common-followers,0.6943224979036157
EASY,2083,0,1952,Three Divisors,three-divisors,0.6371029123102191
MEDIUM,2084,0,1953,Maximum Number of Weeks for Which You Can Work,maximum-number-of-weeks-for-which-you-can-work,0.42159477345524843
MEDIUM,1295,0,1954,Minimum Garden Perimeter to Collect Enough Apples,minimum-garden-perimeter-to-collect-enough-apples,0.5531305523880241
HARD,2086,0,1955,Count Number of Special Subsequences,count-number-of-special-subsequences,0.5254571720517247
HARD,2073,1,1956,Minimum Time For K Virus Variants to Spread,minimum-time-for-k-virus-variants-to-spread,0.5067075507857417
EASY,1302,0,1957,Delete Characters to Make Fancy String,delete-characters-to-make-fancy-string,0.7411688822809165
MEDIUM,2080,0,1958,Check if Move is Legal,check-if-move-is-legal,0.49892250426800255
MEDIUM,2081,0,1959,Minimum Total Space Wasted With K Resizing Operations,minimum-total-space-wasted-with-k-resizing-operations,0.4359723913926106
HARD,1336,0,1960,Maximum Product of the Length of Two Palindromic Substrings,maximum-product-of-the-length-of-two-palindromic-substrings,0.3077707656020909
EASY,2093,0,1961,Check If String Is a Prefix of Array,check-if-string-is-a-prefix-of-array,0.5272807840014385
MEDIUM,2094,0,1962,Remove Stones to Minimize the Total,remove-stones-to-minimize-the-total,0.65335285002417
MEDIUM,2095,0,1963,Minimum Number of Swaps to Make the String Balanced,minimum-number-of-swaps-to-make-the-string-balanced,0.781063627174722
HARD,2096,0,1964,Find the Longest Valid Obstacle Course at Each Position,find-the-longest-valid-obstacle-course-at-each-position,0.625304338971126
EASY,2110,0,1965,Employees With Missing Information,employees-with-missing-information,0.7304374193879033
MEDIUM,2111,1,1966,Binary Searchable Numbers in an Unsorted Array,binary-searchable-numbers-in-an-unsorted-array,0.6302550571679859
EASY,2099,0,1967,Number of Strings That Appear as Substrings in Word,number-of-strings-that-appear-as-substrings-in-word,0.8236167962474064
MEDIUM,2085,0,1968,Array With Elements Not Equal to Average of Neighbors,array-with-elements-not-equal-to-average-of-neighbors,0.5052499477096841
MEDIUM,2100,0,1969,Minimum Non-Zero Product of the Array Elements,minimum-non-zero-product-of-the-array-elements,0.3715257672264042
HARD,2101,0,1970,Last Day Where You Can Still Cross,last-day-where-you-can-still-cross,0.6860952565218793
EASY,2121,0,1971,Find if Path Exists in Graph,find-if-path-exists-in-graph,0.5459226531114625
HARD,2120,1,1972,First and Last Call On the Same Day,first-and-last-call-on-the-same-day,0.51018009319508
MEDIUM,2126,1,1973,Count Nodes Equal to Sum of Descendants,count-nodes-equal-to-sum-of-descendants,0.7731618371772125
EASY,2088,0,1974,Minimum Time to Type Word Using Special Typewriter,minimum-time-to-type-word-using-special-typewriter,0.7829449846034479
MEDIUM,2089,0,1975,Maximum Matrix Sum,maximum-matrix-sum,0.6759997893024154
MEDIUM,2090,0,1976,Number of Ways to Arrive at Destination,number-of-ways-to-arrive-at-destination,0.3726654121259493
HARD,2091,0,1977,Number of Ways to Separate Numbers,number-of-ways-to-separate-numbers,0.21546103694504812
EASY,2127,0,1978,Employees Whose Manager Left the Company,employees-whose-manager-left-the-company,0.4870396605819655
EASY,2106,0,1979,Find Greatest Common Divisor of Array,find-greatest-common-divisor-of-array,0.7953687582700745
MEDIUM,2107,0,1980,Find Unique Binary String,find-unique-binary-string,0.7942215579930185
MEDIUM,2108,0,1981,Minimize the Difference Between Target and Chosen Elements,minimize-the-difference-between-target-and-chosen-elements,0.36486157501631106
HARD,2109,0,1982,Find Array Given Subset Sums,find-array-given-subset-sums,0.49215724880225764
MEDIUM,519,1,1983,Widest Pair of Indices With Equal Range Sum,widest-pair-of-indices-with-equal-range-sum,0.5387106724244294
EASY,2112,0,1984,Minimum Difference Between Highest and Lowest of K Scores,minimum-difference-between-highest-and-lowest-of-k-scores,0.5957342076056116
MEDIUM,2113,0,1985,Find the Kth Largest Integer in the Array,find-the-kth-largest-integer-in-the-array,0.4749794993473756
MEDIUM,2114,0,1986,Minimum Number of Work Sessions to Finish the Tasks,minimum-number-of-work-sessions-to-finish-the-tasks,0.3444237041291461
HARD,2115,0,1987,Number of Unique Good Subsequences,number-of-unique-good-subsequences,0.5245498659175073
MEDIUM,2136,1,1988,Find Cutoff Score for Each School,find-cutoff-score-for-each-school,0.6690770508623638
MEDIUM,1979,1,1989,Maximum Number of People That Can Be Caught in Tag,maximum-number-of-people-that-can-be-caught-in-tag,0.4935862691960253
MEDIUM,2143,1,1990,Count the Number of Experiments,count-the-number-of-experiments,0.48751910341314314
EASY,2102,0,1991,Find the Middle Index in Array,find-the-middle-index-in-array,0.6890524255105156
MEDIUM,2103,0,1992,Find All Groups of Farmland,find-all-groups-of-farmland,0.7548999082022128
MEDIUM,2104,0,1993,Operations on Tree,operations-on-tree,0.44821039175877886
HARD,2105,0,1994,The Number of Good Subsets,the-number-of-good-subsets,0.36852743994879217
EASY,2122,0,1995,Count Special Quadruplets,count-special-quadruplets,0.6417131179988658
MEDIUM,2123,0,1996,The Number of Weak Characters in the Game,the-number-of-weak-characters-in-the-game,0.4443335149697633
MEDIUM,2124,0,1997,First Day Where You Have Been in All the Rooms,first-day-where-you-have-been-in-all-the-rooms,0.40284682610288347
HARD,2125,0,1998,GCD Sort of an Array,gcd-sort-of-an-array,0.48243223863473406
MEDIUM,2141,1,1999,Smallest Greater Multiple Made of Two Digits,smallest-greater-multiple-made-of-two-digits,0.48361730013106163
EASY,2128,0,2000,Reverse Prefix of Word,reverse-prefix-of-word,0.8647076965817299
MEDIUM,2129,0,2001,Number of Pairs of Interchangeable Rectangles,number-of-pairs-of-interchangeable-rectangles,0.5213124155921041
MEDIUM,2130,0,2002,Maximum Product of the Length of Two Palindromic Subsequences,maximum-product-of-the-length-of-two-palindromic-subsequences,0.6223938098938099
HARD,2131,0,2003,Smallest Missing Genetic Value in Each Subtree,smallest-missing-genetic-value-in-each-subtree,0.4749333449888545
HARD,2152,1,2004,The Number of Seniors and Juniors to Join the Company,the-number-of-seniors-and-juniors-to-join-the-company,0.45854732208363896
HARD,2153,1,2005,Subtree Removal Game with Fibonacci Tree,subtree-removal-game-with-fibonacci-tree,0.5766990291262136
EASY,2116,0,2006,Count Number of Pairs With Absolute Difference K,count-number-of-pairs-with-absolute-difference-k,0.8526255604022779
MEDIUM,2117,0,2007,Find Original Array From Doubled Array,find-original-array-from-doubled-array,0.40693649332105636
MEDIUM,2118,0,2008,Maximum Earnings From Taxi,maximum-earnings-from-taxi,0.46083061968883543
HARD,2119,0,2009,Minimum Number of Operations to Make Array Continuous,minimum-number-of-operations-to-make-array-continuous,0.5214524268057824
HARD,2158,1,2010,The Number of Seniors and Juniors to Join the Company II,the-number-of-seniors-and-juniors-to-join-the-company-ii,0.6554836357006109
EASY,2137,0,2011,Final Value of Variable After Performing Operations,final-value-of-variable-after-performing-operations,0.9056559082054382
MEDIUM,2138,0,2012,Sum of Beauty in the Array,sum-of-beauty-in-the-array,0.5091842812756572
MEDIUM,2139,0,2013,Detect Squares,detect-squares,0.5214162383755566
HARD,2140,0,2014,Longest Subsequence Repeated k Times,longest-subsequence-repeated-k-times,0.7130943914581038
MEDIUM,2142,1,2015,Average Height of Buildings in Each Segment,average-height-of-buildings-in-each-segment,0.5820830615351164
EASY,2144,0,2016,Maximum Difference Between Increasing Elements,maximum-difference-between-increasing-elements,0.6641006767185088
MEDIUM,2145,0,2017,Grid Game,grid-game,0.6088530619264538
MEDIUM,2146,0,2018,Check if Word Can Be Placed In Crossword,check-if-word-can-be-placed-in-crossword,0.5056693027118766
HARD,2147,0,2019,The Score of Students Solving Math Expression,the-score-of-students-solving-math-expression,0.33804555144171433
MEDIUM,2167,1,2020,Number of Accounts That Did Not Stream,number-of-accounts-that-did-not-stream,0.7206449907480835
MEDIUM,2075,1,2021,Brightest Position on Street,brightest-position-on-street,0.6062438208228763
EASY,2132,0,2022,Convert 1D Array Into 2D Array,convert-1d-array-into-2d-array,0.7203610361616687
MEDIUM,2133,0,2023,Number of Pairs of Strings With Concatenation Equal to Target,number-of-pairs-of-strings-with-concatenation-equal-to-target,0.7532174753192702
MEDIUM,2134,0,2024,Maximize the Confusion of an Exam,maximize-the-confusion-of-an-exam,0.6953264128260511
HARD,2135,0,2025,Maximum Number of Ways to Partition an Array,maximum-number-of-ways-to-partition-an-array,0.3529735682819383
EASY,2172,1,2026,Low-Quality Problems,low-quality-problems,0.840450054884742
EASY,2154,0,2027,Minimum Moves to Convert String,minimum-moves-to-convert-string,0.5739107753734413
MEDIUM,2155,0,2028,Find Missing Observations,find-missing-observations,0.5738268113979162
MEDIUM,2156,0,2029,Stone Game IX,stone-game-ix,0.29582702472972616
HARD,2157,0,2030,Smallest K-Length Subsequence With Occurrences of a Letter,smallest-k-length-subsequence-with-occurrences-of-a-letter,0.3940389077280029
MEDIUM,510,1,2031,Count Subarrays With More Ones Than Zeros,count-subarrays-with-more-ones-than-zeros,0.49082225135793217
EASY,2159,0,2032,Two Out of Three,two-out-of-three,0.7727332923057747
MEDIUM,2160,0,2033,Minimum Operations to Make a Uni-Value Grid,minimum-operations-to-make-a-uni-value-grid,0.6747777056937871
MEDIUM,2161,0,2034,Stock Price Fluctuation ,stock-price-fluctuation,0.48748683766625434
HARD,2162,0,2035,Partition Array Into Two Arrays to Minimize Sum Difference,partition-array-into-two-arrays-to-minimize-sum-difference,0.22814113272957934
MEDIUM,512,1,2036,Maximum Alternating Subarray Sum,maximum-alternating-subarray-sum,0.3990927605998889
EASY,2148,0,2037,Minimum Number of Moves to Seat Everyone,minimum-number-of-moves-to-seat-everyone,0.8720831765148663
MEDIUM,2149,0,2038,Remove Colored Pieces if Both Neighbors are the Same Color,remove-colored-pieces-if-both-neighbors-are-the-same-color,0.6298150060298418
MEDIUM,2151,0,2039,The Time When the Network Becomes Idle,the-time-when-the-network-becomes-idle,0.551279861399185
HARD,2150,0,2040,Kth Smallest Product of Two Sorted Arrays,kth-smallest-product-of-two-sorted-arrays,0.4889985629814601
MEDIUM,2185,1,2041,Accepted Candidates From the Interviews,accepted-candidates-from-the-interviews,0.7846023772815437
EASY,2168,0,2042,Check if Numbers Are Ascending in a Sentence,check-if-numbers-are-ascending-in-a-sentence,0.7266206023524446
MEDIUM,2169,0,2043,Simple Bank System,simple-bank-system,0.6993396675567699
MEDIUM,2170,0,2044,Count Number of Maximum Bitwise-OR Subsets,count-number-of-maximum-bitwise-or-subsets,0.8955422633601118
HARD,2171,0,2045,Second Minimum Time to Reach Destination,second-minimum-time-to-reach-destination,0.6234532542908606
MEDIUM,1992,1,2046,Sort Linked List Already Sorted Using Absolute Values,sort-linked-list-already-sorted-using-absolute-values,0.6705789345657991
EASY,2173,0,2047,Number of Valid Words in a Sentence,number-of-valid-words-in-a-sentence,0.3087106089889485
MEDIUM,2174,0,2048,Next Greater Numerically Balanced Number,next-greater-numerically-balanced-number,0.6300928384391423
MEDIUM,2175,0,2049,Count Nodes With the Highest Score,count-nodes-with-the-highest-score,0.524384729668626
HARD,2176,0,2050,Parallel Courses III,parallel-courses-iii,0.6679009915606625
MEDIUM,2194,1,2051,The Category of Each Member in the Store,the-category-of-each-member-in-the-store,0.7037974683544302
MEDIUM,2082,1,2052,Minimum Cost to Separate Sentence Into Rows,minimum-cost-to-separate-sentence-into-rows,0.5087350031572301
EASY,2163,0,2053,Kth Distinct String in an Array,kth-distinct-string-in-an-array,0.8213046612574199
MEDIUM,2164,0,2054,Two Best Non-Overlapping Events,two-best-non-overlapping-events,0.6404100587049855
MEDIUM,2165,0,2055,Plates Between Candles,plates-between-candles,0.47189482944725564
HARD,2166,0,2056,Number of Valid Move Combinations On Chessboard,number-of-valid-move-combinations-on-chessboard,0.4865624451080274
EASY,2181,0,2057,Smallest Index With Equal Value,smallest-index-with-equal-value,0.7298686564559062
MEDIUM,2182,0,2058,Find the Minimum and Maximum Number of Nodes Between Critical Points,find-the-minimum-and-maximum-number-of-nodes-between-critical-points,0.6945253550821129
MEDIUM,2183,0,2059,Minimum Operations to Convert Number,minimum-operations-to-convert-number,0.5136793596895465
HARD,2184,0,2060,Check if an Original String Exists Given Two Encoded Strings,check-if-an-original-string-exists-given-two-encoded-strings,0.43507258620306355
MEDIUM,2203,1,2061,Number of Spaces Cleaning Robot Cleaned,number-of-spaces-cleaning-robot-cleaned,0.6243610594795539
EASY,2186,0,2062,Count Vowel Substrings of a String,count-vowel-substrings-of-a-string,0.7273081068135554
MEDIUM,2187,0,2063,Vowels of All Substrings,vowels-of-all-substrings,0.5516329621854322
MEDIUM,2188,0,2064,Minimized Maximum of Products Distributed to Any Store,minimized-maximum-of-products-distributed-to-any-store,0.629222965699572
HARD,2189,0,2065,Maximum Path Quality of a Graph,maximum-path-quality-of-a-graph,0.6125090284420325
MEDIUM,2208,1,2066,Account Balance,account-balance,0.8172141317834519
MEDIUM,2209,1,2067,Number of Equal Count Substrings,number-of-equal-count-substrings,0.4510825518119718
EASY,2177,0,2068,Check Whether Two Strings are Almost Equivalent,check-whether-two-strings-are-almost-equivalent,0.6404174803698333
MEDIUM,2178,0,2069,Walking Robot Simulation II,walking-robot-simulation-ii,0.2554007980797162
MEDIUM,2179,0,2070,Most Beautiful Item for Each Query,most-beautiful-item-for-each-query,0.6209098202979246
HARD,2180,0,2071,Maximum Number of Tasks You Can Assign,maximum-number-of-tasks-you-can-assign,0.5019246753399866
EASY,2214,1,2072,The Winner University,the-winner-university,0.7540727632332275
EASY,2195,0,2073,Time Needed to Buy Tickets,time-needed-to-buy-tickets,0.7185712835017969
MEDIUM,2196,0,2074,Reverse Nodes in Even Length Groups,reverse-nodes-in-even-length-groups,0.6313624678663239
MEDIUM,2197,0,2075,Decode the Slanted Ciphertext,decode-the-slanted-ciphertext,0.5015553329466969
HARD,2198,0,2076,Process Restricted Friend Requests,process-restricted-friend-requests,0.588627062202903
MEDIUM,2218,1,2077,Paths in Maze That Lead to Same Room,paths-in-maze-that-lead-to-same-room,0.5635091496232508
EASY,2199,0,2078,Two Furthest Houses With Different Colors,two-furthest-houses-with-different-colors,0.6555675295256108
MEDIUM,1310,0,2079,Watering Plants,watering-plants,0.7992905740781094
MEDIUM,1294,0,2080,Range Frequency Queries,range-frequency-queries,0.4168777707409753
HARD,2202,0,2081,Sum of k-Mirror Numbers,sum-of-k-mirror-numbers,0.6376306907734584
EASY,2223,1,2082,The Number of Rich Customers,the-number-of-rich-customers,0.7732597141235358
MEDIUM,2225,1,2083,Substrings That Begin and End With the Same Letter,substrings-that-begin-and-end-with-the-same-letter,0.7440167050382824
MEDIUM,2224,1,2084,Drop Type 1 Orders for Customers With Type 0 Orders,drop-type-1-orders-for-customers-with-type-0-orders,0.866236611489776
EASY,2190,0,2085,Count Common Words With One Occurrence,count-common-words-with-one-occurrence,0.7306424026818088
MEDIUM,2191,0,2086,Minimum Number of Food Buckets to Feed the Hamsters,minimum-number-of-food-buckets-to-feed-the-hamsters,0.4783671433322248
MEDIUM,2192,0,2087,Minimum Cost Homecoming of a Robot in a Grid,minimum-cost-homecoming-of-a-robot-in-a-grid,0.5153927075683293
HARD,2193,0,2088,Count Fertile Pyramids in a Land,count-fertile-pyramids-in-a-land,0.6619872094836999
EASY,2210,0,2089,Find Target Indices After Sorting Array,find-target-indices-after-sorting-array,0.7772417004621333
MEDIUM,2211,0,2090,K Radius Subarray Averages,k-radius-subarray-averages,0.4595894188739027
MEDIUM,2212,0,2091,Removing Minimum and Maximum From Array,removing-minimum-and-maximum-from-array,0.5607195540144447
HARD,2213,0,2092,Find All People With Secret,find-all-people-with-secret,0.4843020242555271
MEDIUM,2230,1,2093,Minimum Cost to Reach City With Discounts,minimum-cost-to-reach-city-with-discounts,0.600444005920079
EASY,2215,0,2094,Finding 3-Digit Even Numbers,finding-3-digit-even-numbers,0.7881881217427185
MEDIUM,2216,0,2095,Delete the Middle Node of a Linked List,delete-the-middle-node-of-a-linked-list,0.5946942897357972
MEDIUM,2217,0,2096,Step-By-Step Directions From a Binary Tree Node to Another,step-by-step-directions-from-a-binary-tree-node-to-another,0.5637587126587432
HARD,2201,0,2097,Valid Arrangement of Pairs,valid-arrangement-of-pairs,0.6643886372993001
MEDIUM,2242,1,2098,Subsequence of Size K With the Largest Even Sum,subsequence-of-size-k-with-the-largest-even-sum,0.35830345564116256
